iter	Passed	Remaining
2895	821658	1554709
2896	821939	1554334
2897	822400	1554494
2898	822687	1554136
2899	823041	1553979
2900	823311	1553570
2901	823588	1553183
2902	823903	1552909
2903	824169	1552489
2904	824471	1552179
2905	824774	1551868
2906	825061	1551512
2907	825337	1551123
2908	825650	1550843
2909	825923	1550445
2910	826193	1550038
2911	826507	1549762
2912	826777	1549356
2913	827053	1548965
2914	827397	1548777
2915	827669	1548379
2916	827939	1547973
2917	828255	1547702
2918	828528	1547305
2919	828800	1546904
2920	829115	1546630
2921	829392	1546246
2922	829670	1545863
2923	829983	1545585
2924	830257	1545191
2925	830556	1544872
2926	830865	1544581
2927	831140	1544191
2928	831423	1543821
2929	831738	1543549
2930	832002	1543129
2931	832275	1542731
2932	832594	1542468
2933	832862	1542060
2934	833136	1541669
2935	833454	1541404
2936	833748	1541069
2937	834025	1540684
2938	834351	1540442
2939	834621	1540040
2940	834892	1539638
2941	835208	1539368
2942	835487	1538992
2943	835757	1538589
2944	836056	1538270
2945	836346	1537924
2946	836643	1537599
2947	836919	1537213
2948	837208	1536866
2949	837533	1536620
2950	837809	1536235
2951	838086	1535854
2952	838405	1535591
2953	838676	1535191
2954	838954	1534813
2955	839271	1534546
2956	839559	1534194
2957	839830	1533796
2958	840135	1533495
2959	840411	1533109
2960	840683	1532715
2961	840955	1532320
2962	841274	1532056
2963	841546	1531663
2964	841820	1531272
2965	842133	1530995
2966	842423	1530650
2967	842689	1530239
2968	843009	1529980
2969	843280	1529582
2970	843560	1529210
2971	843882	1528957
2972	844147	1528543
2973	844428	1528174
2974	844739	1527890
2975	845015	1527506
2976	845347	1527280
2977	845664	1527013
2978	845937	1526622
2979	846208	1526226
2980	846524	1525956
2981	846797	1525565
2982	847074	1525185
2983	847383	1524894
2984	847652	1524495
2985	847921	1524093
2986	848248	1523854
2987	848527	1523479
2988	848802	1523096
2989	849073	1522699
2990	849390	1522432
2991	849658	1522027
2992	849934	1521646
2993	850255	1521392
2994	850520	1520980
2995	850797	1520603
2996	851127	1520370
2997	851396	1519971
2998	851664	1519568
2999	851978	1519290
3000	852427	1519386
3001	852695	1518985
3002	853013	1518719
3003	853284	1518325
3004	853556	1517931
3005	853867	1517648
3006	854150	1517288
3007	854425	1516904
3008	854738	1516626
3009	855009	1516231
3010	855286	1515855
3011	855602	1515583
3012	855877	1515201
3013	856148	1514808
3014	856468	1514550
3015	856735	1514144
3016	857039	1513843
3017	857358	1513578
3018	857636	1513204
3019	857916	1512838
3020	858235	1512575
3021	858506	1512183
3022	858782	1511804
3023	859095	1511525
3024	859370	1511143
3025	859643	1510756
3026	859979	1510539
3027	860251	1510151
3028	860525	1509766
3029	860832	1509471
3030	861106	1509088
3031	861383	1508711
3032	861684	1508401
3033	861966	1508041
3034	862246	1507674
3035	862563	1507405
3036	862848	1507051
3037	863137	1506708
3038	863451	1506433
3039	863765	1506157
3040	864044	1505788
3041	864456	1505772
3042	864733	1505398
3043	865035	1505088
3044	865339	1504786
3045	865614	1504406
3046	865911	1504085
3047	866229	1503820
3048	866501	1503430
3049	866783	1503070
3050	867113	1502837
3051	867407	1502507
3052	867678	1502117
3053	868003	1501869
3054	868280	1501495
3055	868549	1501101
3056	868896	1500912
3057	869167	1500521
3058	869439	1500136
3059	869763	1499886
3060	870040	1499513
3061	870311	1499123
3062	870583	1498735
3063	870897	1498460
3064	871190	1498129
3065	871463	1497745
3066	871794	1497513
3067	872066	1497127
3068	872338	1496741
3069	872656	1496475
3070	872928	1496089
3071	873200	1495702
3072	873516	1495434
3073	873785	1495039
3074	874060	1494661
3075	874371	1494377
3076	874658	1494031
3077	874937	1493665
3078	875254	1493396
3079	875525	1493007
3080	875810	1492656
3081	876143	1492431
3082	876464	1492171
3083	876766	1491863
3084	877079	1491584
3085	877346	1491189
3086	877638	1490855
3087	877951	1490576
3088	878307	1490407
3089	878576	1490015
3090	878895	1489753
3091	879159	1489347
3092	879442	1488992
3093	879753	1488707
3094	880026	1488325
3095	880304	1487958
3096	880639	1487736
3097	880910	1487349
3098	881198	1487005
3099	881504	1486710
3100	881774	1486321
3101	882046	1485935
3102	882359	1485658
3103	882629	1485270
3104	882903	1484892
3105	883213	1484604
3106	883509	1484282
3107	883780	1483897
3108	884097	1483629
3109	884370	1483248
3110	884649	1482883
3111	884957	1482592
3112	885246	1482251
3113	885515	1481863
3114	885790	1481486
3115	886104	1481212
3116	886399	1480888
3117	886677	1480520
3118	886999	1480265
3119	887279	1479902
3120	887557	1479536
3121	887877	1479273
3122	888156	1478911
3123	888431	1478536
3124	888725	1478209
3125	889030	1477911
3126	889327	1477592
3127	889602	1477218
3128	889922	1476958
3129	890191	1476567
3130	890465	1476191
3131	890783	1475926
3132	891056	1475548
3133	891328	1475167
3134	891652	1474916
3135	891927	1474541
3136	892239	1474260
3137	892534	1473937
3138	892811	1473568
3139	893092	1473210
3140	893410	1472945
3141	893681	1472562
3142	893954	1472184
3143	894272	1471919
3144	894538	1471524
3145	894807	1471137
3146	895148	1470926
3147	895423	1470555
3148	895704	1470196
3149	895997	1469869
3150	896267	1469484
3151	896560	1469156
3152	896896	1468933
3153	897199	1468631
3154	897500	1468322
3155	897825	1468074
3156	898245	1468058
3157	898541	1467737
3158	898895	1467557
3159	899193	1467242
3160	899479	1466898
3161	899819	1466683
3162	900122	1466382
3163	900409	1466039
3164	900746	1465817
3165	901040	1465492
3166	901333	1465165
3167	901658	1464915
3168	901943	1464567
3169	902240	1464248
3170	902568	1464005
3171	902848	1463646
3172	903149	1463338
3173	903494	1463137
3174	903767	1462760
3175	904051	1462411
3176	904368	1462141
3177	904644	1461772
3178	904923	1461411
3179	905245	1461153
3180	905524	1460792
3181	905798	1460418
3182	906129	1460183
3183	906410	1459825
3184	906684	1459453
3185	906962	1459088
3186	907286	1458836
3187	907557	1458456
3188	907830	1458082
3189	908144	1457805
3190	908418	1457431
3191	908716	1457116
3192	909034	1456849
3193	909329	1456527
3194	909605	1456159
3195	909924	1455893
3196	910195	1455514
3197	910462	1455127
3198	910780	1454859
3199	911050	1454477
3200	911350	1454167
3201	911667	1453896
3202	911937	1453516
3203	912215	1453153
3204	912532	1452883
3205	912811	1452524
3206	913084	1452148
3207	913401	1451880
3208	913677	1451512
3209	913950	1451138
3210	914286	1450915
3211	914573	1450574
3212	914848	1450205
3213	915167	1449940
3214	915439	1449563
3215	915714	1449196
3216	916029	1448920
3217	916296	1448533
3218	916593	1448215
3219	916906	1447938
3220	917178	1447562
3221	917454	1447195
3222	917772	1446927
3223	918043	1446550
3224	918318	1446183
3225	918644	1445934
3226	918932	1445596
3227	919214	1445244
3228	919533	1444978
3229	919807	1444610
3230	920081	1444239
3231	920390	1443950
3232	920673	1443601
3233	920942	1443220
3234	921214	1442846
3235	921528	1442570
3236	921810	1442218
3237	922111	1441910
3238	922409	1441598
3239	922674	1441207
3240	922943	1440827
3241	923259	1440553
3242	923528	1440174
3243	923803	1439806
3244	924112	1439519
3245	924412	1439210
3246	924688	1438845
3247	924978	1438514
3248	925282	1438212
3249	925560	1437855
3250	925844	1437509
3251	926153	1437219
3252	926423	1436843
3253	926713	1436510
3254	927025	1436228
3255	927312	1435892
3256	927645	1435657
3257	927917	1435284
3258	928201	1434940
3259	928474	1434569
3260	928797	1434313
3261	929070	1433943
3262	929348	1433584
3263	929683	1433355
3264	929962	1432997
3265	930236	1432631
3266	930557	1432369
3267	930834	1432008
3268	931116	1431661
3269	931425	1431371
3270	931700	1431005
3271	932002	1430702
3272	932308	1430407
3273	932584	1430045
3274	932877	1429720
3275	933178	1429414
3276	933449	1429041
3277	933737	1428704
3278	934053	1428432
3279	934328	1428069
3280	934597	1427691
3281	934936	1427471
3282	935211	1427106
3283	935493	1426756
3284	935813	1426494
3285	936106	1426170
3286	936395	1425836
3287	936712	1425566
3288	936990	1425208
3289	937273	1424862
3290	937609	1424634
3291	937880	1424263
3292	938206	1424012
3293	938487	1423660
3294	938760	1423293
3295	939034	1422927
3296	939354	1422664
3297	939637	1422317
3298	939920	1421972
3299	940243	1421714
3300	940512	1421338
3301	940792	1420986
3302	941111	1420720
3303	941381	1420345
3304	941658	1419986
3305	941979	1419726
3306	942257	1419369
3307	942530	1419002
3308	942865	1418772
3309	943143	1418414
3310	943597	1418446
3311	943880	1418100
3312	944146	1417718
3313	944445	1417407
3314	944742	1417093
3315	945012	1416719
3316	945276	1416333
3317	945614	1416107
3318	945883	1415733
3319	946162	1415378
3320	946469	1415087
3321	946747	1414729
3322	947050	1414428
3323	947340	1414099
3324	947609	1413723
3325	947901	1413400
3326	948212	1413116
3327	948484	1412747
3328	948754	1412375
3329	949077	1412116
3330	949346	1411741
3331	949628	1411394
3332	949937	1411106
3333	950208	1410737
3334	950503	1410418
3335	950816	1410139
3336	951087	1409770
3337	951365	1409414
3338	951681	1409142
3339	951953	1408774
3340	952221	1408397
3341	952541	1408134
3342	952818	1407776
3343	953131	1407497
3344	953427	1407181
3345	953697	1406809
3346	953985	1406477
3347	954304	1406210
3348	954604	1405904
3349	954896	1405579
3350	955244	1405374
3351	955534	1405046
3352	955866	1404807
3353	956192	1404556
3354	956508	1404283
3355	956821	1404004
3356	957130	1403714
3357	957422	1403391
3358	957726	1403092
3359	958029	1402792
3360	958369	1402569
3361	958731	1402394
3362	959073	1402175
3363	959433	1401995
3364	959729	1401680
3365	960063	1401444
3366	960399	1401213
3367	960729	1400968
3368	961018	1400637
3369	961301	1400294
3370	961628	1400044
3371	961955	1399794
3372	962233	1399439
3373	962550	1399166
3374	962833	1398823
3375	963116	1398481
3376	963434	1398211
3377	963754	1397945
3378	964043	1397614
3379	964355	1397332
3380	964663	1397042
3381	964946	1396698
3382	965236	1396369
3383	965236	1396369
3384	965953	1396633
3385	966392	1396616
3386	966788	1396508
3387	967246	1396530
3388	967624	1396386
3389	967989	1396213
3390	968338	1396006
3391	968731	1395891
3392	969072	1395668
3393	969408	1395434
3394	969751	1395214
3395	970051	1394904
3396	970358	1394609
3397	970654	1394292
3398	971013	1394106
3399	971329	1393830
3400	971658	1393580
3401	972006	1393371
3402	972423	1393303
3403	972740	1393029
3404	973080	1392802
3405	973408	1392551
3406	973776	1392382
3407	974167	1392260
3408	974545	1392111
3409	974871	1391855
3410	975252	1391712
3411	975581	1391461
3412	975886	1391160
3413	976210	1390900
3414	976572	1390718
3415	976967	1390603
3416	977330	1390423
3417	977650	1390152
3418	977947	1389837
3419	978293	1389619
3420	978595	1389313
3421	978883	1388979
3422	979201	1388705
3423	979513	1388418
3424	979799	1388080
3425	980089	1387749
3426	980402	1387465
3427	980682	1387115
3428	980958	1386755
3429	981274	1386477
3430	981549	1386117
3431	981824	1385756
3432	982152	1385502
3433	982429	1385145
3434	982722	1384822
3435	983013	1384493
3436	983281	1384119
3437	983567	1383779
3438	983853	1383441
3439	984130	1383084
3440	984445	1382806
3441	984734	1382473
3442	985013	1382121
3443	985324	1381833
3444	985620	1381514
3445	985894	1381152
3446	986190	1380835
3447	986487	1380518
3448	986755	1380144
3449	987045	1379813
3450	987361	1379536
3451	987637	1379180
3452	987945	1378885
3453	988257	1378600
3454	988535	1378245
3455	988817	1377900
3456	989127	1377611
3457	989424	1377295
3458	989714	1376964
3459	990009	1376646
3460	990279	1376276
3461	990561	1375931
3462	990869	1375636
3463	991134	1375257
3464	991423	1374926
3465	991715	1374600
3466	992002	1374265
3467	992280	1373913
3468	992598	1373639
3469	992869	1373271
3470	993161	1372947
3471	993457	1372629
3472	993725	1372256
3473	994040	1371976
3474	994329	1371647
3475	994604	1371287
3476	994912	1370993
3477	995197	1370656
3478	995468	1370289
3479	995784	1370011
3480	996058	1369651
3481	996345	1369317
3482	996644	1369005
3483	996930	1368668
3484	997200	1368300
3485	997514	1368020
3486	997784	1367651
3487	998057	1367289
3488	998372	1367009
3489	998644	1366645
3490	998914	1366278
3491	999248	1366036
3492	999520	1365671
3493	999814	1365352
3494	1000108	1365031
3495	1000384	1364676
3496	1000680	1364358
3497	1000978	1364046
3498	1001248	1363680
3499	1001543	1363360
3500	1001856	1363076
3501	1002137	1362731
3502	1002412	1362374
3503	1002732	1362103
3504	1003001	1361736
3505	1003274	1361375
3506	1003586	1361090
3507	1003866	1360742
3508	1004159	1360420
3509	1004474	1360140
3510	1004747	1359779
3511	1005043	1359464
3512	1005347	1359162
3513	1005638	1358838
3514	1005956	1358563
3515	1006230	1358205
3516	1006527	1357891
3517	1006843	1357612
3518	1007123	1357265
3519	1007408	1356928
3520	1007702	1356609
3521	1007973	1356245
3522	1008297	1355982
3523	1008579	1355639
3524	1008848	1355273
3525	1009172	1355010
3526	1009466	1354689
3527	1009739	1354329
3528	1010028	1354001
3529	1010323	1353682
3530	1010595	1353322
3531	1010924	1353067
3532	1011216	1352744
3533	1011493	1352392
3534	1011783	1352067
3535	1012086	1351763
3536	1012362	1351410
3537	1012634	1351049
3538	1012950	1350770
3539	1013230	1350424
3540	1013503	1350066
3541	1013830	1349809
3542	1014096	1349437
3543	1014371	1349080
3544	1014668	1348767
3545	1014962	1348449
3546	1015231	1348082
3547	1015547	1347805
3548	1015823	1347452
3549	1016143	1347181
3550	1016435	1346859
3551	1016704	1346492
3552	1016996	1346169
3553	1017287	1345844
3554	1017561	1345488
3555	1017858	1345174
3556	1018146	1344845
3557	1018432	1344510
3558	1018719	1344178
3559	1019016	1343866
3560	1019286	1343501
3561	1019590	1343202
3562	1019888	1342890
3563	1020165	1342540
3564	1020460	1342222
3565	1020780	1341952
3566	1021060	1341607
3567	1021354	1341289
3568	1021646	1340967
3569	1021922	1340614
3570	1022240	1340341
3571	1022509	1339975
3572	1022934	1339899
3573	1023224	1339574
3574	1023495	1339212
3575	1023788	1338892
3576	1024080	1338569
3577	1024349	1338205
3578	1024624	1337852
3579	1024938	1337569
3580	1025208	1337207
3581	1025527	1336934
3582	1025820	1336613
3583	1026100	1336270
3584	1026425	1336008
3585	1026694	1335645
3586	1027030	1335402
3587	1027302	1335044
3588	1027573	1334683
3589	1027892	1334410
3590	1028189	1334098
3591	1028466	1333749
3592	1028757	1333426
3593	1029057	1333118
3594	1029332	1332765
3595	1029622	1332440
3596	1029917	1332122
3597	1030209	1331801
3598	1030486	1331453
3599	1030826	1331217
3600	1031096	1330856
3601	1031365	1330492
3602	1031675	1330204
3603	1031957	1329864
3604	1032250	1329543
3605	1032560	1329256
3606	1032833	1328899
3607	1033133	1328593
3608	1033423	1328268
3609	1033696	1327910
3610	1034013	1327634
3611	1034286	1327279
3612	1034559	1326924
3613	1034897	1326685
3614	1035166	1326322
3615	1035439	1325966
3616	1035741	1325664
3617	1036026	1325330
3618	1036301	1324977
3619	1036615	1324696
3620	1036994	1324531
3621	1037290	1324218
3622	1037599	1323927
3623	1037866	1323560
3624	1038178	1323275
3625	1038451	1322920
3626	1038727	1322570
3627	1039041	1322288
3628	1039317	1321938
3629	1039645	1321681
3630	1039933	1321354
3631	1040200	1320987
3632	1040498	1320677
3633	1040789	1320355
3634	1041064	1320002
3635	1041385	1319733
3636	1041680	1319419
3637	1041965	1319084
3638	1042272	1318790
3639	1042555	1318453
3640	1042832	1318107
3641	1043134	1317804
3642	1043422	1317475
3643	1043693	1317118
3644	1043961	1316755
3645	1044297	1316511
3646	1044562	1316143
3647	1044854	1315822
3648	1045207	1315609
3649	1045644	1315545
3650	1045933	1315218
3651	1046232	1314911
3652	1046517	1314577
3653	1046832	1314296
3654	1047129	1313985
3655	1047405	1313635
3656	1047675	1313276
3657	1047994	1313004
3658	1048264	1312644
3659	1048536	1312289
3660	1048850	1312007
3661	1049133	1311671
3662	1049446	1311386
3663	1049734	1311059
3664	1050006	1310703
3665	1050317	1310416
3666	1050586	1310057
3667	1050862	1309708
3668	1051177	1309427
3669	1051470	1309109
3670	1051742	1308754
3671	1052060	1308479
3672	1052334	1308127
3673	1052614	1307786
3674	1052921	1307492
3675	1053189	1307130
3676	1053486	1306818
3677	1053800	1306536
3678	1054078	1306192
3679	1054368	1305869
3680	1054692	1305603
3681	1054959	1305241
3682	1055267	1304948
3683	1055548	1304609
3684	1055816	1304248
3685	1056107	1303926
3686	1056420	1303642
3687	1056691	1303286
3688	1057001	1302997
3689	1057278	1302652
3690	1057549	1302295
3691	1057866	1302019
3692	1058138	1301665
3693	1058409	1301309
3694	1058744	1301063
3695	1059015	1300708
3696	1059284	1300349
3697	1059607	1300081
3698	1059878	1299726
3699	1060179	1299422
3700	1060464	1299091
3701	1060741	1298744
3702	1061047	1298450
3703	1061334	1298121
3704	1061605	1297766
3705	1061923	1297491
3706	1062200	1297146
3707	1062469	1296787
3708	1062786	1296510
3709	1063064	1296167
3710	1063382	1295893
3711	1063680	1295584
3712	1063945	1295217
3713	1064260	1294938
3714	1064522	1294569
3715	1064797	1294219
3716	1065118	1293950
3717	1065389	1293596
3718	1065696	1293300
3719	1065995	1292995
3720	1066271	1292648
3721	1066720	1292593
3722	1066989	1292236
3723	1067268	1291895
3724	1067555	1291566
3725	1067859	1291268
3726	1068131	1290914
3727	1068458	1290655
3728	1068734	1290309
3729	1069006	1289956
3730	1069328	1289687
3731	1069590	1289318
3732	1069895	1289021
3733	1070181	1288692
3734	1070475	1288377
3735	1070786	1288088
3736	1071058	1287736
3737	1071335	1287392
3738	1071651	1287113
3739	1071935	1286781
3740	1072206	1286427
3741	1072534	1286168
3742	1072803	1285812
3743	1073074	1285458
3744	1073389	1285178
3745	1073673	1284845
3746	1073942	1284490
3747	1074250	1284198
3748	1074559	1283907
3749	1074825	1283546
3750	1075100	1283198
3751	1075419	1282924
3752	1075697	1282583
3753	1076009	1282298
3754	1076293	1281965
3755	1076585	1281647
3756	1076893	1281355
3757	1077177	1281023
3758	1077466	1280700
3759	1077743	1280358
3760	1078053	1280068
3761	1078321	1279711
3762	1078659	1279467
3763	1078937	1279126
3764	1079215	1278784
3765	1079545	1278529
3766	1079819	1278181
3767	1080107	1277856
3768	1080386	1277517
3769	1080680	1277203
3770	1080974	1276887
3771	1081268	1276572
3772	1081542	1276224
3773	1081885	1275990
3774	1082167	1275655
3775	1082434	1275297
3776	1082729	1274983
3777	1083045	1274703
3778	1083317	1274353
3779	1083622	1274056
3780	1083905	1273723
3781	1084180	1273378
3782	1084496	1273099
3783	1084794	1272791
3784	1085127	1272539
3785	1085403	1272196
3786	1085678	1271850
3787	1085994	1271571
3788	1086264	1271217
3789	1086581	1270941
3790	1086869	1270616
3791	1087146	1270274
3792	1087463	1269996
3793	1087729	1269638
3794	1088014	1269308
3795	1088326	1269023
3796	1088595	1268669
3797	1088904	1268378
3798	1089203	1268071
3799	1089471	1267714
3800	1089749	1267375
3801	1090063	1267092
3802	1090339	1266749
3803	1090651	1266464
3804	1090946	1266151
3805	1091236	1265830
3806	1091528	1265513
3807	1091807	1265174
3808	1092117	1264886
3809	1092396	1264548
3810	1092675	1264210
3811	1093014	1263968
3812	1093295	1263633
3813	1093593	1263324
3814	1093884	1263005
3815	1094157	1262657
3816	1094462	1262361
3817	1094749	1262036
3818	1095038	1261714
3819	1095358	1261441
3820	1095629	1261091
3821	1095908	1260752
3822	1096184	1260409
3823	1096503	1260135
3824	1096772	1259782
3825	1097099	1259519
3826	1097378	1259182
3827	1097650	1258834
3828	1097957	1258540
3829	1098231	1258196
3830	1098512	1257861
3831	1098829	1257583
3832	1099139	1257295
3833	1099461	1257024
3834	1099735	1256680
3835	1100053	1256404
3836	1100329	1256061
3837	1100615	1255734
3838	1100924	1255444
3839	1101211	1255119
3840	1101520	1254829
3841	1101801	1254495
3842	1102071	1254144
3843	1102377	1253849
3844	1102656	1253511
3845	1102928	1253164
3846	1103258	1252906
3847	1103538	1252570
3848	1103812	1252226
3849	1104128	1251947
3850	1104404	1251605
3851	1104701	1251297
3852	1104991	1250976
3853	1105288	1250667
3854	1105600	1250382
3855	1105869	1250030
3856	1106163	1249716
3857	1106457	1249402
3858	1106731	1249057
3859	1107048	1248780
3860	1107346	1248473
3861	1107675	1248213
3862	1107952	1247874
3863	1108226	1247529
3864	1108545	1247254
3865	1108821	1246914
3866	1109095	1246570
3867	1109433	1246324
3868	1109705	1245977
3869	1110029	1245709
3870	1110304	1245366
3871	1110578	1245022
3872	1110900	1244753
3873	1111171	1244404
3874	1111503	1244149
3875	1111784	1243815
3876	1112108	1243548
3877	1112396	1243226
3878	1112669	1242880
3879	1112980	1242594
3880	1113255	1242252
3881	1113544	1241931
3882	1113861	1241652
3883	1114130	1241301
3884	1114408	1240964
3885	1114721	1240679
3886	1114996	1240337
3887	1115319	1240069
3888	1115610	1239751
3889	1115886	1239410
3890	1116199	1239126
3891	1116471	1238780
3892	1116791	1238506
3893	1117064	1238162
3894	1117379	1237880
3895	1117673	1237567
3896	1117950	1237228
3897	1118262	1236943
3898	1118533	1236596
3899	1118821	1236274
3900	1119118	1235965
3901	1119391	1235621
3902	1119732	1235378
3903	1119998	1235023
3904	1120273	1234682
3905	1120588	1234401
3906	1120863	1234059
3907	1121180	1233780
3908	1121449	1233431
3909	1121766	1233152
3910	1122053	1232829
3911	1122324	1232481
3912	1122618	1232169
3913	1122921	1231870
3914	1123189	1231519
3915	1123510	1231246
3916	1123807	1230938
3917	1124110	1230639
3918	1124400	1230319
3919	1124673	1229977
3920	1124996	1229707
3921	1125273	1229369
3922	1125550	1229031
3923	1125875	1228765
3924	1126147	1228420
3925	1126461	1228137
3926	1126738	1227799
3927	1127011	1227456
3928	1127334	1227186
3929	1127663	1226926
3930	1127971	1226633
3931	1128264	1226319
3932	1128539	1225979
3933	1128854	1225698
3934	1129124	1225350
3935	1129431	1225056
3936	1129713	1224726
3937	1129998	1224401
3938	1130309	1224113
3939	1130588	1223779
3940	1130862	1223436
3941	1131176	1223154
3942	1131441	1222799
3943	1131740	1222494
3944	1132050	1222205
3945	1132321	1221859
3946	1132636	1221577
3947	1132905	1221229
3948	1133221	1220949
3949	1133491	1220602
3950	1133797	1220307
3951	1134097	1220004
3952	1134371	1219662
3953	1134687	1219383
3954	1134956	1219033
3955	1135247	1218717
3956	1135551	1218420
3957	1135824	1218076
3958	1136149	1217809
3959	1136427	1217475
3960	1136700	1217133
3961	1137016	1216853
3962	1137284	1216502
3963	1137603	1216226
3964	1137871	1215877
3965	1138164	1215564
3966	1138478	1215280
3967	1138752	1214939
3968	1139064	1214654
3969	1139353	1214335
3970	1139625	1213991
3971	1139942	1213712
3972	1140236	1213400
3973	1140553	1213121
3974	1140826	1212780
3975	1141137	1212492
3976	1141414	1212155
3977	1141691	1211819
3978	1142006	1211538
3979	1142303	1211231
3980	1142607	1210933
3981	1142885	1210598
3982	1143163	1210263
3983	1143479	1209983
3984	1143751	1209640
3985	1144063	1209355
3986	1144354	1209038
3987	1144650	1208729
3988	1144944	1208418
3989	1145211	1208067
3990	1145530	1207792
3991	1145799	1207444
3992	1146074	1207105
3993	1146398	1206837
3994	1146681	1206509
3995	1146959	1206175
3996	1147274	1205893
3997	1147557	1205566
3998	1147827	1205220
3999	1148154	1204956
4000	1148460	1204662
4001	1148772	1204375
4002	1149067	1204065
4003	1149336	1203718
4004	1149645	1203428
4005	1149918	1203087
4006	1150192	1202747
4007	1150521	1202485
4008	1150847	1202219
4009	1151117	1201874
4010	1151436	1201597
4011	1151705	1201251
4012	1151997	1200937
4013	1152297	1200633
4014	1152584	1200312
4015	1152896	1200026
4016	1153167	1199683
4017	1153484	1199404
4018	1153767	1199078
4019	1154040	1198737
4020	1154351	1198449
4021	1154638	1198128
4022	1154958	1197854
4023	1155225	1197503
4024	1155499	1197164
4025	1155822	1196894
4026	1156089	1196545
4027	1156395	1196251
4028	1156697	1195950
4029	1156965	1195603
4030	1157279	1195320
4031	1157561	1194991
4032	1157828	1194644
4033	1158145	1194364
4034	1158416	1194021
4035	1158756	1193774
4036	1159023	1193425
4037	1159295	1193084
4038	1159617	1192811
4039	1159887	1192468
4040	1160205	1192190
4041	1160479	1191851
4042	1160818	1191602
4043	1161086	1191255
4044	1161399	1190971
4045	1161673	1190631
4046	1161956	1190305
4047	1162257	1190005
4048	1162536	1189673
4049	1162863	1189408
4050	1163133	1189064
4051	1163448	1188781
4052	1163718	1188437
4053	1164021	1188139
4054	1164306	1187817
4055	1164584	1187483
4056	1164913	1187220
4057	1165188	1186884
4058	1165466	1186551
4059	1165779	1186266
4060	1166050	1185923
4061	1166349	1185620
4062	1166649	1185318
4063	1167051	1185155
4064	1167356	1184859
4065	1167630	1184520
4066	1167940	1184232
4067	1168221	1183903
4068	1168502	1183574
4069	1168814	1183288
4070	1169108	1182978
4071	1169403	1182668
4072	1169705	1182369
4073	1169976	1182026
4074	1170295	1181750
4075	1170574	1181419
4076	1170890	1181137
4077	1171181	1180823
4078	1171498	1180543
4079	1171764	1180195
4080	1172048	1179871
4081	1172358	1179582
4082	1172628	1179239
4083	1172933	1178943
4084	1173226	1178631
4085	1173491	1178282
4086	1173811	1178006
4087	1174081	1177663
4088	1174398	1177383
4089	1174673	1177047
4090	1174987	1176764
4091	1175291	1176467
4092	1175564	1176128
4093	1175876	1175842
4094	1176150	1175505
4095	1176423	1175166
4096	1176742	1174889
4097	1177009	1174542
4098	1177335	1174275
4099	1177618	1173949
4100	1177886	1173604
4101	1178203	1173325
4102	1178484	1172997
4103	1178796	1172711
4104	1179067	1172369
4105	1179401	1172112
4106	1179677	1171779
4107	1179956	1171448
4108	1180269	1171163
4109	1180541	1170823
4110	1180841	1170521
4111	1181125	1170198
4112	1181405	1169869
4113	1181740	1169613
4114	1182005	1169264
4115	1182303	1168960
4116	1182596	1168648
4117	1182869	1168310
4118	1183196	1168043
4119	1183480	1167720
4120	1183816	1167466
4121	1184085	1167123
4122	1184398	1166837
4123	1184682	1166514
4124	1184955	1166176
4125	1185268	1165892
4126	1185536	1165547
4127	1185873	1165293
4128	1186149	1164960
4129	1186464	1164678
4130	1186850	1164488
4131	1187115	1164140
4132	1187437	1163866
4133	1187706	1163523
4134	1188000	1163213
4135	1188317	1162933
4136	1188592	1162598
4137	1188898	1162303
4138	1189181	1161980
4139	1189454	1161642
4140	1189773	1161365
4141	1190067	1161055
4142	1190387	1160779
4143	1190659	1160440
4144	1190934	1160106
4145	1191255	1159830
4146	1191526	1159490
4147	1191798	1159152
4148	1192137	1158900
4149	1192415	1158569
4150	1192728	1158285
4151	1193028	1157983
4152	1193301	1157645
4153	1193614	1157360
4154	1193895	1157033
4155	1194204	1156742
4156	1194499	1156435
4157	1194763	1156086
4158	1195076	1155800
4159	1195354	1155469
4160	1195641	1155151
4161	1195951	1154862
4162	1196237	1154542
4163	1196562	1154271
4164	1196836	1153937
4165	1197107	1153597
4166	1197429	1153324
4167	1197708	1152995
4168	1198025	1152714
4169	1198321	1152407
4170	1198643	1152133
4171	1198911	1151790
4172	1199188	1151458
4173	1199514	1151190
4174	1199787	1150853
4175	1200126	1150601
4176	1200396	1150261
4177	1200675	1149931
4178	1200993	1149653
4179	1201268	1149319
4180	1201651	1149123
4181	1201948	1148817
4182	1202352	1148647
4183	1202631	1148318
4184	1202906	1147985
4185	1203213	1147691
4186	1203499	1147371
4187	1203790	1147059
4188	1204111	1146782
4189	1204387	1146450
4190	1204659	1146112
4191	1204982	1145840
4192	1205260	1145509
4193	1205592	1145248
4194	1205872	1144921
4195	1206148	1144589
4196	1206463	1144305
4197	1206730	1143961
4198	1207052	1143688
4199	1207341	1143372
4200	1207630	1143055
4201	1207929	1142752
4202	1208203	1142418
4203	1208514	1142130
4204	1208784	1141791
4205	1209071	1141472
4206	1209385	1141187
4207	1209663	1140858
4208	1209991	1140591
4209	1210287	1140284
4210	1210558	1139946
4211	1210893	1139688
4212	1211167	1139354
4213	1211479	1139066
4214	1211753	1138732
4215	1212070	1138451
4216	1212344	1138117
4217	1212680	1137860
4218	1212955	1137526
4219	1213269	1137242
4220	1213552	1136919
